ALIAS,,DI_RDSH1,"","","RMC00:I.Slot[4].Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RDSH2,"","","RMC00:I.Slot[4].Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RDSH3,"","","RMC00:I.Slot[4].Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RDZS1A,"","","RMC00:I.Slot[3].Data.28","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RDZS1B,"","","RMC00:I.Slot[3].Data.29","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RDZS2A,"","","RMC00:I.Slot[3].Data.30","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RDZS2B,"","","RMC00:I.Slot[3].Data.31","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RDZS3,"","","RMC00:I.Slot[4].Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RDZS4,"","","RMC00:I.Slot[4].Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RDZS5,"","","RMC00:I.Slot[4].Data.2","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RDZS6,"","","RMC00:I.Slot[4].Data.3","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_Rem_Byp,"","","Local:12:I.Data.31","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_REM_Fast,"","","Local:12:I.Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_REM_NS,"","","Local:12:I.Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_REM_Slow,"","","Local:12:I.Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_REOS,"","","RMC00:I.Slot[4].Data.5","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RES_CS,"","","RMC00:I.Slot[2].Data.8","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RES_RS,"","","RMC00:I.Slot[2].Data.9","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_Reverse,"","","Local:9:I.Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RFCF,"","","RMC00:I.Slot[4].Data.22","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RG1,"","","RMC00:I.Slot[3].Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RGA1,"","","RMC00:I.Slot[4].Data.8","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RGA2,"","","RMC00:I.Slot[4].Data.9","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RGF,"","","RMC00:I.Slot[3].Data.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RGSHS,"","","RMC00:I.Slot[4].Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RGSLS,"","","RMC00:I.Slot[4].Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RHRGC,"","","RMC00:I.Slot[4].Data.12","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RIC_ES,"","","RMC00:I.Slot[2].Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RIC_Fast,"","","RMC00:I.Slot[2].Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RIC_Medium,"","","RMC00:I.Slot[2].Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RIC_NS,"","","RMC00:I.Slot[2].Data.16","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RIC_Ready,"","","RMC00:I.Slot[2].Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RIC_Slow,"","","RMC00:I.Slot[2].Data.17","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RJog_F,"","","RMC00:I.Slot[4].Data.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RJog_S,"","","RMC00:I.Slot[4].Data.23","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RMC_Fast,"","","RMC00:I.Slot[3].Data.4","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RMC_Medium,"","","RMC00:I.Slot[3].Data.2","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RMC_Ready,"","","RMC00:I.Slot[3].Data.3","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RMR_ES,"","","RMC00:I.Slot[2].Data.7","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RMR_NS,"","","RMC00:I.Slot[3].Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RMR_Slow,"","","RMC00:I.Slot[3].Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_ROS_CH1,"","","RMC00:I.Slot[2].Data.6","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_Rpulse,"","","RMC00:I.Slot[3].Data.22","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RREM_BYP,"","","RMC00:I.Slot[5].Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RREM_Fast,"","","RMC00:I.Slot[4].Data.28","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RREM_NS,"","","RMC00:I.Slot[4].Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RREM_Slow,"","","RMC00:I.Slot[4].Data.27","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RReset,"","","RMC00:I.Slot[2].Data.10","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RSDA,"","","RMC00:I.Slot[2].Data.11","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RSG,"","","RMC00:I.Slot[5].Data.4","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RSHC,"","","RMC00:I.Slot[4].Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RSHDC,"","","RMC00:I.Slot[4].Data.31","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RSOS,"","","RMC00:I.Slot[4].Data.4","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RTSP,"","","RMC00:I.Slot[3].Data.5","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_RZB,"","","RMC00:I.Slot[2].Data.12","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_R_CDOD,"","","RMC00:I.Slot[2].Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_R_CDOU,"","","RMC00:I.Slot[2].Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SB1O,"","","DMC00:I.Slot[3].Data.7","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SB1Psi,"","","DMC00:I.Slot[3].Data.6","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SB2O,"","","DMC00:I.Slot[3].Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SB2Psi,"","","DMC00:I.Slot[3].Data.12","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SBSA,"","","Local:9:I.Data.29","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SCH_CPO,"","","Local:9:I.Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SCH_DGD1,"","","DMC00:I.Slot[4].Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SCH_DGD2,"","","DMC00:I.Slot[4].Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SCH_Pri,"","","Local:9:I.Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SCH_RGD1,"","","RMC00:I.Slot[3].Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SCH_RGD2,"","","RMC00:I.Slot[3].Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SCH_Sec,"","","Local:9:I.Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SCH_Sec1,"","","Local:9:I.Data.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SCH_Sec2,"","","Local:9:I.Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SCH_Ter,"","","Local:9:I.Data.22","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD1_BCF,"","","Local:12:I.Data.5","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD1_BCOT,"","","Local:12:I.Data.6","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD1_BCR,"","","Local:12:I.Data.4","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD1_CF,"","","Local:12:I.Data.3","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD1_CP,"","","Local:12:I.Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD1_OSC,"","","Local:12:I.Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD1_OT,"","","DMC00:I.Slot[4].Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD1_POT,"","","Local:12:I.Data.2","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD2_BCF,"","","Local:12:I.Data.12","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD2_BCOT,"","","Local:12:I.Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD2_BCR,"","","Local:12:I.Data.11","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD2_CF,"","","Local:12:I.Data.10","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD2_CP,"","","Local:12:I.Data.7","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD2_OSC,"","","Local:12:I.Data.8","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD2_OT,"","","DMC00:I.Slot[4].Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SD2_POT,"","","Local:12:I.Data.9","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SM1C,"","","DMC00:I.Slot[3].Data.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SM2C,"","","DMC00:I.Slot[3].Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_SMC,"","","DMC00:I.Slot[3].Data.23","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T01S1HS,"","","RMC00:I.Slot[5].Data.31","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T01S1LS,"","","RMC00:I.Slot[5].Data.30","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T02S1HS,"","","RMC00:I.Slot[5].Data.29","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T02S1LS,"","","RMC00:I.Slot[5].Data.28","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T03S1HS,"","","RMC00:I.Slot[5].Data.27","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T03S1LS,"","","RMC00:I.Slot[5].Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T04S1HS,"","","RMC00:I.Slot[5].Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T04S1LS,"","","RMC00:I.Slot[5].Data.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T05S1HS,"","","RMC00:I.Slot[5].Data.23","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T05S1LS,"","","RMC00:I.Slot[5].Data.22","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T06S1HS,"","","RMC00:I.Slot[5].Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T06S1LS,"","","RMC00:I.Slot[5].Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T07S1HS,"","","RMC00:I.Slot[5].Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T07S1LS,"","","RMC00:I.Slot[5].Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T08S1HS,"","","RMC00:I.Slot[5].Data.17","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T08S1LS,"","","RMC00:I.Slot[5].Data.16","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T09S1HS,"","","RMC00:I.Slot[5].Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T09S1LS,"","","RMC00:I.Slot[5].Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T10S1HS,"","","RMC00:I.Slot[5].Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T10S1LS,"","","RMC00:I.Slot[5].Data.12","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T11S1HS,"","","RMC00:I.Slot[5].Data.11","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T11S1LS,"","","RMC00:I.Slot[5].Data.10","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T12S1HS,"","","DMC00:I.Slot[7].Data.31","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T12S1LS,"","","DMC00:I.Slot[7].Data.30","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T13S1HS,"","","DMC00:I.Slot[7].Data.29","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T13S1LS,"","","DMC00:I.Slot[7].Data.28","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T14S1HS,"","","DMC00:I.Slot[7].Data.27","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T14S1LS,"","","DMC00:I.Slot[7].Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T15S1HS,"","","DMC00:I.Slot[7].Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T15S1LS,"","","DMC00:I.Slot[7].Data.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T16S1HS,"","","DMC00:I.Slot[7].Data.23","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T16S1LS,"","","DMC00:I.Slot[7].Data.22","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T17S1HS,"","","DMC00:I.Slot[7].Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T17S1LS,"","","DMC00:I.Slot[7].Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T18S1HS,"","","DMC00:I.Slot[7].Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T18S1LS,"","","DMC00:I.Slot[7].Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T19S1HS,"","","DMC00:I.Slot[7].Data.17","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T19S1LS,"","","DMC00:I.Slot[7].Data.16","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T20S1HS,"","","DMC00:I.Slot[7].Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T20S1LS,"","","DMC00:I.Slot[7].Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T21S1HS,"","","DMC00:I.Slot[7].Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T21S1LS,"","","DMC00:I.Slot[7].Data.12","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T22S1HS,"","","DMC00:I.Slot[7].Data.11","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T22S1LS,"","","DMC00:I.Slot[7].Data.10","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T23S1HS,"","","DMC00:I.Slot[7].Data.9","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_T23S1LS,"","","DMC00:I.Slot[7].Data.8","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TD1D,"","","DMC00:I.Slot[3].Data.27","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TD1E,"","","DMC00:I.Slot[3].Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TD1_CP,"","","Local:12:I.Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TD1_OT,"","","DMC00:I.Slot[4].Data.2","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TD1_POT,"","","Local:12:I.Data.26","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TD2D,"","","DMC00:I.Slot[3].Data.29","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TD2E,"","","DMC00:I.Slot[3].Data.28","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TD2_CP,"","","Local:12:I.Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TD2_OT,"","","DMC00:I.Slot[4].Data.3","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TD2_POT,"","","Local:12:I.Data.27","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_THPF,"","","RMC00:I.Slot[4].Data.17","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TLPF,"","","RMC00:I.Slot[4].Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TOSB,"","","Local:9:I.Data.23","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TPCP,"","","RMC00:I.Slot[4].Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_TPOR,"","","RMC00:I.Slot[4].Data.16","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_UE_CD,"","","Local:11:I.Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_UE_FD,"","","Local:11:I.Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_UH_EN,"","","DCC0C.24","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_UH_Finger1,"","","DCC0B.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_UH_Finger2,"","","DCC0B.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_UH_INJ_Detector,"","","Local:11:I.Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_UI_CD,"","","Local:11:I.Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_WS1WP,"","","DMC00:I.Slot[5].Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_WS2WP,"","","DMC00:I.Slot[5].Data.16","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DI_WS3WP,"","","DMC00:6:I.Data.28","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DMC02,"","","DMC00:2:O.Data","(RADIX := Binary, ExternalAccess := Read/Write)"
ALIAS,,DMC03,"","","DMC00:I.Slot[3].Data","(RADIX := Binary, ExternalAccess := Read/Write)"
ALIAS,,DMC04,"","","DMC00:I.Slot[4].Data","(RADIX := Binary, ExternalAccess := Read/Write)"
ALIAS,,DMC05,"","","DMC00:I.Slot[5].Data","(RADIX := Binary, ExternalAccess := Read/Write)"
ALIAS,,DMC06,"","","DMC00:I.Slot[6].Data","(RADIX := Binary, ExternalAccess := Read/Write)"
ALIAS,,DMC07,"","","DMC00:I.Slot[7].Data","(RADIX := Binary, ExternalAccess := Read/Write)"
ALIAS,,DO_BBLP,"","","RMC00:1:O.Data.16","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_BBP,"","","DMC00:2:O.Data.17","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_BBT,"","","DMC00:2:O.Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
TAG,,DO_Brake1_test,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DO_Brake2_test,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
ALIAS,,DO_CPO,"","","Local:6:O.Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DCDOE,"","","DMC00:2:O.Data.5","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DCDOP,"","","DMC00:2:O.Data.6","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DCMA,"","","Local:8:O.Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DCML,"","","Local:8:O.Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DFR,"","","Local:8:O.Data.5","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DH_Chain_Brake,"","","Local:6:O.Data.5","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DH_Elev_EN,"","","Local:7:O.Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DH_INJ_Brake,"","","Local:7:O.Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DH_INJ_Brake2,"","","Local:8:O.Data.7","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DH_INJ_RUN,"","","Local:8:O.Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DH_INJ_Slow,"","","Local:7:O.Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DI_Dir,"","","Local:7:O.Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DI_En,"","","Local:12:I.Data.25","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DI_Run,"","","Local:8:O.Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DI_Slow,"","","Local:7:O.Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DMER,"","","Local:7:O.Data.6","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DME_CH1,"","","DMC00:2:O.Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DME_CH2,"","","DMC00:2:O.Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DOE_CH1,"","","Local:7:O.Data.0","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DOE_CH2,"","","Local:7:O.Data.1","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_Drive_Reset,"","","Local:7:O.Data.7","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSAO,"","","Local:8:O.Data.3","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSAT,"","","DMC00:2:O.Data.7","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSG,"","","Local:8:O.Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSGGC,"","","Local:8:O.Data.17","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSGGO,"","","Local:8:O.Data.18","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSGMC,"","","Local:8:O.Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSGMO,"","","Local:8:O.Data.16","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSH_AC1,"","","DMC00:2:O.Data.9","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSH_AC2,"","","DMC00:2:O.Data.10","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSH_AC20,"","","DMC00:2:O.Data.20","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSH_AC21,"","","DMC00:2:O.Data.21","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSH_AC22,"","","DMC00:2:O.Data.22","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSH_AC23,"","","DMC00:2:O.Data.23","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSH_AC3,"","","DMC00:2:O.Data.11","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSH_DC1,"","","DMC00:2:O.Data.12","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSH_DC2,"","","DMC00:2:O.Data.13","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSH_DC3,"","","DMC00:2:O.Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSOL,"","","Local:7:O.Data.8","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DSR,"","","Local:8:O.Data.4","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_DTT,"","","DMC00:2:O.Data.19","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_D_DCDOP,"","","DMC00:O.Slot[2].Data.6","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_D_IN_IEC,"","","Local:8:O.Data.14","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_EB1S_1,"","","Local:7:O.Data.10","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_EB2S_1,"","","Local:6:O.Data.3","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_EB2S_2,"","","Local:7:O.Data.11","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_GBC,"","","DMC00:2:O.Data.4","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_GBOP,"","","DMC00:2:O.Data.15","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_GO,"","","DMC00:2:O.Data.8","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_HBP1C,"","","DMC00:2:O.Data.2","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,DO_HBP2C,"","","DMC00:2:O.Data.3","(RADIX := Decimal, ExternalAccess := Read/Write)"
